"Date","Year","Month","MonthName","Decade","Station","StationName","Network","City","County","Lat","Lon","Elev_m","Tmax_C","Tmin_C","Tmed_C","Tdew_C","RHmax","RHmin","RHmed","Precip_mm","THImax","THImin","THImed","THImax_cat","THI75","THI79","THI84","THImax_rh","THImin_rh","THImed_rh","Imputed","ImputedVar"
2006-03-03,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,11.51,-0.02,5.74,-4.92,80.39,28.77,54.58,0,50.94,39.41,45.17,"Normal",0,0,0,54.78,34.79,44.78,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-04,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,11.01,-3.15,3.93,-8.44,77,20.05,48.52,0,49.17,35.02,42.09,"Normal",0,0,0,54.52,30.37,42.45,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-05,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,12.76,-3.37,4.7,-7,80.37,20.43,50.4,0,51.44,35.31,43.38,"Normal",0,0,0,56.28,29.42,42.85,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-06,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,8.68,2.27,5.48,-1.19,84.77,61.86,73.31,2.21,49.46,43.04,46.25,"Normal",0,0,0,49.81,37.93,43.87,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-07,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,11.32,1.02,6.17,-4.63,78.45,29.59,54.02,0,50.85,40.55,45.7,"Normal",0,0,0,54.55,36.71,45.63,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-08,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,16.27,-0.85,7.71,-3.94,82.87,21.1,51.99,0,56.05,38.93,47.49,"Normal",0,0,0,59.81,33.09,46.45,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-09,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,20.64,4.97,12.8,2.92,87.1,31.12,59.11,0,62.89,47.22,55.05,"Normal",0,0,0,64.85,42.16,53.51,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-10,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,23.35,13.16,18.25,9.65,88.11,41.81,64.96,0,68.02,57.84,62.93,"Normal",0,0,0,68.82,55.84,62.33,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-11,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.18,8.07,16.63,7.32,88.25,31.97,60.11,0,69.02,51.9,60.46,"Normal",0,0,0,69.99,47.27,58.63,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-12,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,26.59,13.28,19.94,12.51,88.71,42.37,65.54,0,72.3,58.98,65.64,"Normal",0,0,0,72.84,56.03,64.43,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-13,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.92,15.22,20.57,12.92,88.45,45.03,66.74,0,71.77,61.08,66.42,"Normal",0,0,0,72.32,59.31,65.82,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-14,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,18.58,6.23,12.4,1.8,85.33,30.75,58.04,0.25,60.43,48.08,54.25,"Normal",0,0,0,62.55,44.41,53.48,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-15,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,14.74,3.67,9.2,-4.93,71.58,17.38,44.48,0,54.16,43.09,48.62,"Normal",0,0,0,58.25,41.65,49.95,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-16,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,17.38,2.84,10.11,-2.62,80.02,19.76,49.89,0,57.64,43.1,50.37,"Normal",0,0,0,60.89,39.42,50.16,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-17,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,17.42,5.51,11.46,0.99,84.69,31.78,58.23,0,58.97,47.06,53.02,"Normal",0,0,0,61.29,43.27,52.28,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-18,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,12.44,0.52,6.48,-6.6,73.45,20.11,46.78,0,51.26,39.35,45.3,"Normal",0,0,0,55.95,36.62,46.29,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-19,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,12.96,-2.02,5.47,-7.86,75.51,17.05,46.28,0,51.33,36.35,43.84,"Normal",0,0,0,56.53,32.38,44.45,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-20,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,11.33,0.91,6.12,-5.09,76.95,27.84,52.39,9.33,50.7,40.27,45.48,"Normal",0,0,0,54.61,36.74,45.68,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-21,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,9.34,2.56,5.95,-1.62,83.32,55.85,69.59,14.55,49.96,43.17,46.57,"Normal",0,0,0,51.05,38.58,44.81,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-22,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,10.93,-0.28,5.33,-6.71,74.76,23.81,49.29,0,49.72,38.51,44.11,"Normal",0,0,0,54.32,35.21,44.76,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-23,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,12.7,-3.32,4.69,-6.81,79.9,21.39,50.65,0,51.44,35.43,43.43,"Normal",0,0,0,56.19,29.58,42.89,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-24,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,10.91,0.11,5.51,-4.05,81.44,35.96,58.7,0,50.65,39.85,45.25,"Normal",0,0,0,53.87,34.84,44.35,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-25,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,10.3,0.25,5.28,-3.53,82.08,41.73,61.9,0,50.23,40.18,45.21,"Normal",0,0,0,52.93,34.99,43.96,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-26,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,10.4,-0.96,4.72,-5.65,79.69,30.33,55.01,0,49.56,38.21,43.88,"Normal",0,0,0,53.51,33.4,43.45,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-27,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,14.63,-0.4,7.12,-5.02,80.23,20.93,50.58,0,54.03,39,46.51,"Normal",0,0,0,58.16,34.21,46.19,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-28,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,17.02,1.48,9.25,-1.09,84.5,28.99,56.74,0,57.83,42.29,50.06,"Normal",0,0,0,60.78,36.67,48.73,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-29,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,18.64,5.28,11.96,1.54,85.12,31.09,58.1,0,60.39,47.03,53.71,"Normal",0,0,0,62.63,42.86,52.74,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-30,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,21.22,3.75,12.49,1.26,85.57,24,54.78,0,62.88,45.4,54.14,"Normal",0,0,0,65.02,40.28,52.65,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-03-31,2006,3,"Mar","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,22.74,7.22,14.98,5.52,86.91,32.94,59.92,0,65.93,50.41,58.17,"Normal",0,0,0,67.34,45.94,56.64,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-01,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,26.28,13.48,19.88,10.15,87.36,33.71,60.53,0.51,71.13,58.34,64.73,"Normal",0,0,0,71.43,56.39,63.91,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-02,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.33,9.93,17.63,6.21,86.63,25.35,55.99,0,68.77,53.37,61.07,"Normal",0,0,0,69.44,50.48,59.96,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-03,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,23.35,11.3,17.33,9.95,87.75,46.22,66.98,13.46,68.13,56.08,62.11,"Normal",0,0,0,69.22,52.72,60.97,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-04,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,16.78,6.55,11.66,-2.03,73.86,19.22,46.54,0,57.25,47.02,52.14,"Normal",0,0,0,60.28,45.84,53.06,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-05,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,18.45,5.24,11.85,-1.26,78.47,19.28,48.88,0,59.2,45.99,52.59,"Normal",0,0,0,61.94,43.41,52.67,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-06,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,21.5,5.68,13.59,0.66,83.01,18.56,50.78,0,62.94,47.12,55.03,"Normal",0,0,0,64.92,43.71,54.31,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-07,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.98,10.26,18.12,5.79,85.67,22.3,53.98,0,69.26,53.54,61.4,"Normal",0,0,0,69.76,51.06,60.41,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-08,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,22.85,6.7,14.78,6.7,87.92,42.05,64.99,10.41,66.46,50.31,58.39,"Normal",0,0,0,68.23,44.99,56.61,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-09,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,15.73,3.13,9.43,-3.16,77.47,21.36,49.42,0,55.79,43.19,49.49,"Normal",0,0,0,59.27,40.17,49.72,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-10,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,20.05,2.12,11.09,-2.51,81.85,15.01,48.43,0,60.34,42.42,51.38,"Normal",0,0,0,63.29,38.05,50.67,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-11,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,22.75,3.79,13.27,0.13,84.75,16.33,50.54,0,63.99,45.03,54.51,"Normal",0,0,0,65.96,40.43,53.2,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-12,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,22.3,6.95,14.63,5.34,87.29,33.82,60.55,0,65.42,50.07,57.75,"Normal",0,0,0,66.92,45.46,56.19,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-13,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,28.48,11.84,20.16,8.85,87.7,26.08,56.89,0,72.87,56.23,64.55,"Normal",0,0,0,72.86,53.63,63.24,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-14,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,28.52,11.64,20.08,9.41,88,27.68,57.84,0,73.1,56.23,64.66,"Normal",0,0,0,73.12,53.28,63.2,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-15,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,30.85,16.04,23.44,12.62,88.16,29.66,58.91,0,76.6,61.78,69.19,"Alert",1,0,0,75.96,60.67,68.32,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-16,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,31.22,17.01,24.12,12.57,86.77,28.51,57.64,0,76.95,62.74,69.84,"Alert",1,0,0,76.17,62.28,69.23,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-17,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.21,9.74,17.47,8.66,88.38,34.61,61.49,6.35,69.52,54.05,61.79,"Normal",0,0,0,70.31,50.07,60.19,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-18,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,22.35,6.55,14.45,1.86,84.35,20.02,52.18,0,64.22,48.42,56.32,"Normal",0,0,0,65.88,45.02,55.45,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-19,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,20.91,6.67,13.79,3.61,86.97,30.29,58.63,0,63.41,49.17,56.29,"Normal",0,0,0,65.1,45.01,55.06,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-20,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,29.72,9.44,19.58,6.95,88.07,21.55,54.81,0,73.42,53.15,63.28,"Normal",0,0,0,73.47,49.59,61.53,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-21,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.24,14.82,20.03,10.7,87.05,37.58,62.32,0,70.29,59.88,65.08,"Normal",0,0,0,70.66,58.63,64.65,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-22,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,21.32,16.57,18.95,14.77,89.33,71.43,80.38,23.62,67.84,63.09,65.47,"Normal",0,0,0,68.4,61.6,65,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-23,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,27.83,11.91,19.87,10.87,89.23,33.32,61.27,0,72.94,57.03,64.99,"Normal",0,0,0,73.14,53.71,63.43,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-24,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.4,15.76,20.58,12.3,88.41,43.09,65.75,0,71.03,61.39,66.21,"Normal",0,0,0,71.46,60.21,65.84,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-25,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,28.85,13.24,21.04,11.48,89.37,32.01,60.69,5.33,74.18,58.57,66.38,"Normal",0,0,0,74.1,55.96,65.03,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-26,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,18.22,11.12,14.67,8.41,88.91,60.8,74.85,11.18,62.45,55.35,58.9,"Normal",0,0,0,63.31,52.38,57.84,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-27,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,16.27,7.25,11.76,5.74,88.73,61.58,75.15,17.53,59.54,50.52,55.03,"Normal",0,0,0,60.57,45.86,53.21,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-28,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,22.64,5.84,14.24,3.34,87.9,25.45,56.68,0,65.04,48.24,56.64,"Normal",0,0,0,66.61,43.55,55.08,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-29,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,19.48,4.09,11.78,0.06,84.84,22.9,53.87,0,60.7,45.31,53.01,"Normal",0,0,0,63.15,40.92,52.04,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-04-30,2006,4,"Apr","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,18.09,3.01,10.55,-2.16,80.6,19.59,50.1,0,58.52,43.43,50.97,"Normal",0,0,0,61.6,39.63,50.61,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-01,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,20.78,4.45,12.62,0,83.8,19.37,51.59,0,61.98,45.66,53.82,"Normal",0,0,0,64.26,41.63,52.94,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-02,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,23.92,4.08,14,3.16,88.79,24.21,56.5,0,66.26,46.41,56.33,"Normal",0,0,0,67.84,40.49,54.17,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-03,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,24.39,12.67,18.53,9.02,88.03,34.76,61.39,0,68.84,57.12,62.98,"Normal",0,0,0,69.39,55.02,62.2,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-04,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,27.87,11.01,19.44,7.12,87.49,23.45,55.47,0,71.63,54.77,63.2,"Normal",0,0,0,71.85,52.24,62.05,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-05,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,26.75,13.64,20.19,12.4,90.6,39.84,65.22,11.75,72.42,59.3,65.86,"Normal",0,0,0,72.72,56.62,64.67,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-06,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,26.95,12.89,19.92,9.46,88.52,30.3,59.41,0,71.55,57.5,64.52,"Normal",0,0,0,71.76,55.37,63.57,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-07,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,18.67,9.11,13.89,6.47,89.61,48.86,69.24,54.85,62.2,52.64,57.42,"Normal",0,0,0,63.42,48.95,56.18,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-08,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,16.57,7.46,12.02,5.14,89.43,53.99,71.71,2.54,59.63,50.51,55.07,"Normal",0,0,0,60.83,46.16,53.5,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-09,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,20.53,9.07,14.8,5.31,87.51,34.86,61.18,0,63.64,52.18,57.91,"Normal",0,0,0,64.96,49,56.98,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-10,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,21.88,8.4,15.14,8.3,90.8,45.66,68.23,0,66.07,52.59,59.33,"Normal",0,0,0,67.32,47.68,57.5,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-11,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,25.84,10.47,18.16,10.47,91.58,44.51,68.05,2.92,70.81,55.44,63.13,"Normal",0,0,0,72.17,51.18,61.67,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-12,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,22.22,7.16,14.69,4.5,89.42,29.2,59.31,0,65.04,49.98,57.51,"Normal",0,0,0,66.46,45.65,56.06,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-13,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,23.4,7.19,15.29,5.05,89.81,28.63,59.22,0,66.42,50.21,58.31,"Normal",0,0,0,67.7,45.67,56.68,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
2006-05-14,2006,5,"May","2000s","BAHA","Butner Beef Cattle Laboratory (BAHA)","ECONET","Bahama","Durham County",36.17493,-78.80865,142.95,21.13,9.13,15.13,9.13,91.37,54.04,72.71,50.43,65.62,53.61,59.61,"Normal",0,0,0,66.94,48.88,57.91,TRUE,"Tmax_C, Tmin_C, Tdew_C, RHmin, RHmax, Precip_mm"
